"ID","id_10m","lon_10m_point","lat_10m_point","INT_50","Hyperlink","Section","Assessed"
161,162,145.755493919496,-16.8629788779237,"","=HYPERLINK(""Frames_for_Analysis/162_20250730_0001_R_2689.jpg"",""162_20250730_0001_R_2689.jpg"")","",""
162,163,145.755407681228,-16.8630029492066,"","=HYPERLINK(""Frames_for_Analysis/163_20250730_0001_R_2686.jpg"",""163_20250730_0001_R_2686.jpg"")","",""
163,164,145.755322083796,-16.8630289686715,"","=HYPERLINK(""Frames_for_Analysis/164_20250730_0001_R_2683.jpg"",""164_20250730_0001_R_2683.jpg"")","",""
164,165,145.755236988096,-16.8630565134352,"50","=HYPERLINK(""Frames_for_Analysis/165_20250730_0001_R_2680.jpg"",""165_20250730_0001_R_2680.jpg"")","",""
165,166,145.755151892396,-16.8630840581949,"","=HYPERLINK(""Frames_for_Analysis/166_20250730_0001_R_2677.jpg"",""166_20250730_0001_R_2677.jpg"")","",""
166,167,145.755066796697,-16.8631116029506,"","=HYPERLINK(""Frames_for_Analysis/167_20250730_0001_R_2674.jpg"",""167_20250730_0001_R_2674.jpg"")","",""
167,168,145.754981700997,-16.8631391477022,"","=HYPERLINK(""Frames_for_Analysis/168_20250730_0001_R_2671.jpg"",""168_20250730_0001_R_2671.jpg"")","",""
168,169,145.754896605298,-16.8631666924498,"","=HYPERLINK(""Frames_for_Analysis/169_20250730_0001_R_2667.jpg"",""169_20250730_0001_R_2667.jpg"")","",""
169,170,145.754811509598,-16.8631942371935,"50","=HYPERLINK(""Frames_for_Analysis/170_20250730_0001_R_2663.jpg"",""170_20250730_0001_R_2663.jpg"")","",""
170,171,145.754726413899,-16.8632217819331,"","=HYPERLINK(""Frames_for_Analysis/171_20250730_0001_R_2659.jpg"",""171_20250730_0001_R_2659.jpg"")","",""
171,172,145.754641318199,-16.8632493266686,"","=HYPERLINK(""Frames_for_Analysis/172_20250730_0001_R_2655.jpg"",""172_20250730_0001_R_2655.jpg"")","",""
172,173,145.75455593604,-16.8632755395003,"","=HYPERLINK(""Frames_for_Analysis/173_20250730_0001_R_2652.jpg"",""173_20250730_0001_R_2652.jpg"")","",""
173,174,145.754466390592,-16.8632823950021,"","=HYPERLINK(""Frames_for_Analysis/174_20250730_0001_R_2648.jpg"",""174_20250730_0001_R_2648.jpg"")","",""
174,175,145.754376845144,-16.8632892505036,"50","=HYPERLINK(""Frames_for_Analysis/175_20250730_0001_R_2645.jpg"",""175_20250730_0001_R_2645.jpg"")","",""
175,176,145.754287299696,-16.8632961060049,"","=HYPERLINK(""Frames_for_Analysis/176_20250730_0001_R_2642.jpg"",""176_20250730_0001_R_2642.jpg"")","",""
176,177,145.754207872955,-16.8633320691901,"","=HYPERLINK(""Frames_for_Analysis/177_20250730_0001_R_2639.jpg"",""177_20250730_0001_R_2639.jpg"")","",""
177,178,145.754131882228,-16.8633779164791,"","=HYPERLINK(""Frames_for_Analysis/178_20250730_0001_R_2636.jpg"",""178_20250730_0001_R_2636.jpg"")","",""
178,179,145.754055891502,-16.863423763757,"","=HYPERLINK(""Frames_for_Analysis/179_20250730_0001_R_2632.jpg"",""179_20250730_0001_R_2632.jpg"")","",""
179,180,145.753979900775,-16.8634696110238,"50","=HYPERLINK(""Frames_for_Analysis/180_20250730_0001_R_2628.jpg"",""180_20250730_0001_R_2628.jpg"")","",""
180,181,145.753903910049,-16.8635154582795,"","=HYPERLINK(""Frames_for_Analysis/181_20250730_0001_R_2625.jpg"",""181_20250730_0001_R_2625.jpg"")","",""
181,182,145.753827919322,-16.863561305524,"","=HYPERLINK(""Frames_for_Analysis/182_20250730_0001_R_2621.jpg"",""182_20250730_0001_R_2621.jpg"")","",""
182,183,145.753751928596,-16.8636071527575,"","=HYPERLINK(""Frames_for_Analysis/183_20250730_0001_R_2616.jpg"",""183_20250730_0001_R_2616.jpg"")","",""
183,184,145.753680902188,-16.8636593058096,"","=HYPERLINK(""Frames_for_Analysis/184_20250730_0001_R_2611.jpg"",""184_20250730_0001_R_2611.jpg"")","",""
184,185,145.753613893428,-16.8637165621828,"50","=HYPERLINK(""Frames_for_Analysis/185_20250730_0001_R_2608.jpg"",""185_20250730_0001_R_2608.jpg"")","",""
185,186,145.753546884667,-16.8637738185387,"","=HYPERLINK(""Frames_for_Analysis/186_20250730_0001_R_2604.jpg"",""186_20250730_0001_R_2604.jpg"")","",""
186,187,145.753479875907,-16.8638310748772,"","=HYPERLINK(""Frames_for_Analysis/187_20250730_0001_R_2601.jpg"",""187_20250730_0001_R_2601.jpg"")","",""
187,188,145.753412867146,-16.8638883311984,"","=HYPERLINK(""Frames_for_Analysis/188_20250730_0001_R_2598.jpg"",""188_20250730_0001_R_2598.jpg"")","",""
188,189,145.753347905632,-16.863947660747,"","=HYPERLINK(""Frames_for_Analysis/189_20250730_0001_R_2595.jpg"",""189_20250730_0001_R_2595.jpg"")","",""
189,190,145.753284385095,-16.8640084495533,"50","=HYPERLINK(""Frames_for_Analysis/190_20250730_0001_R_2592.jpg"",""190_20250730_0001_R_2592.jpg"")","",""
190,191,145.753220864557,-16.86406923834,"","=HYPERLINK(""Frames_for_Analysis/191_20250730_0001_R_2589.jpg"",""191_20250730_0001_R_2589.jpg"")","",""
191,192,145.753161458879,-16.864133418378,"","=HYPERLINK(""Frames_for_Analysis/192_20250730_0001_R_2587.jpg"",""192_20250730_0001_R_2587.jpg"")","",""
192,193,145.753108063874,-16.8642025521041,"","=HYPERLINK(""Frames_for_Analysis/193_20250730_0001_R_2584.jpg"",""193_20250730_0001_R_2584.jpg"")","",""
193,194,145.753054668869,-16.8642716858049,"","=HYPERLINK(""Frames_for_Analysis/194_20250730_0001_R_2581.jpg"",""194_20250730_0001_R_2581.jpg"")","",""
194,195,145.753001273863,-16.8643408194805,"50","=HYPERLINK(""Frames_for_Analysis/195_20250730_0001_R_2578.jpg"",""195_20250730_0001_R_2578.jpg"")","",""
195,196,145.752962012581,-16.8644172135934,"","=HYPERLINK(""Frames_for_Analysis/196_20250730_0001_R_2575.jpg"",""196_20250730_0001_R_2575.jpg"")","",""
196,197,145.75293131332,-16.8644980059658,"","=HYPERLINK(""Frames_for_Analysis/197_20250730_0001_R_2572.jpg"",""197_20250730_0001_R_2572.jpg"")","",""
197,198,145.75290061406,-16.8645787983035,"","=HYPERLINK(""Frames_for_Analysis/198_20250730_0001_R_2569.jpg"",""198_20250730_0001_R_2569.jpg"")","",""
198,199,145.752871833302,-16.8646602139963,"","=HYPERLINK(""Frames_for_Analysis/199_20250730_0001_R_2566.jpg"",""199_20250730_0001_R_2566.jpg"")","",""
199,200,145.752844782282,-16.8647421917064,"50","=HYPERLINK(""Frames_for_Analysis/200_20250730_0001_R_2563.jpg"",""200_20250730_0001_R_2563.jpg"")","",""
200,201,145.752817731262,-16.864824169381,"","=HYPERLINK(""Frames_for_Analysis/201_20250730_0001_R_2560.jpg"",""201_20250730_0001_R_2560.jpg"")","",""
201,202,145.75281112458,-16.864909619442,"","=HYPERLINK(""Frames_for_Analysis/202_20250730_0001_R_2557.jpg"",""202_20250730_0001_R_2557.jpg"")","",""
202,203,145.75280704535,-16.8649954987456,"","=HYPERLINK(""Frames_for_Analysis/203_20250730_0001_R_2554.jpg"",""203_20250730_0001_R_2554.jpg"")","",""
203,204,145.752802966119,-16.8650813780102,"","=HYPERLINK(""Frames_for_Analysis/204_20250730_0001_R_2551.jpg"",""204_20250730_0001_R_2551.jpg"")","",""
204,205,145.752815276767,-16.8651665000592,"50","=HYPERLINK(""Frames_for_Analysis/205_20250730_0001_R_2548.jpg"",""205_20250730_0001_R_2548.jpg"")","",""
205,206,145.752828853774,-16.865251444363,"","=HYPERLINK(""Frames_for_Analysis/206_20250730_0001_R_2544.jpg"",""206_20250730_0001_R_2544.jpg"")","",""
206,207,145.752849817917,-16.8653350384132,"","=HYPERLINK(""Frames_for_Analysis/207_20250730_0001_R_2541.jpg"",""207_20250730_0001_R_2541.jpg"")","",""
207,208,145.752870782059,-16.8654186324264,"","=HYPERLINK(""Frames_for_Analysis/208_20250730_0001_R_2539.jpg"",""208_20250730_0001_R_2539.jpg"")","",""
208,209,145.752891746202,-16.8655022264027,"","=HYPERLINK(""Frames_for_Analysis/209_20250730_0001_R_2535.jpg"",""209_20250730_0001_R_2535.jpg"")","",""
209,210,145.752911385119,-16.8655861103438,"50","=HYPERLINK(""Frames_for_Analysis/210_20250730_0001_R_2532.jpg"",""210_20250730_0001_R_2532.jpg"")","",""
210,211,145.752930468024,-16.8656701159207,"","=HYPERLINK(""Frames_for_Analysis/211_20250730_0001_R_2529.jpg"",""211_20250730_0001_R_2529.jpg"")","",""
211,212,145.752949550929,-16.8657541214603,"","=HYPERLINK(""Frames_for_Analysis/212_20250730_0001_R_2526.jpg"",""212_20250730_0001_R_2526.jpg"")","",""
212,213,145.752977068298,-16.8658356541057,"","=HYPERLINK(""Frames_for_Analysis/213_20250730_0001_R_2523.jpg"",""213_20250730_0001_R_2523.jpg"")","",""
213,214,145.753010430888,-16.8659154729861,"","=HYPERLINK(""Frames_for_Analysis/214_20250730_0001_R_2520.jpg"",""214_20250730_0001_R_2520.jpg"")","",""
214,215,145.753043793479,-16.8659952918328,"50","=HYPERLINK(""Frames_for_Analysis/215_20250730_0001_R_2517.jpg"",""215_20250730_0001_R_2517.jpg"")","",""
215,216,145.753076940239,-16.8660751827764,"","=HYPERLINK(""Frames_for_Analysis/216_20250730_0001_R_2514.jpg"",""216_20250730_0001_R_2514.jpg"")","",""
216,217,145.753102753104,-16.8661575246746,"","=HYPERLINK(""Frames_for_Analysis/217_20250730_0001_R_2512.jpg"",""217_20250730_0001_R_2512.jpg"")","",""
217,218,145.753128565969,-16.8662398665369,"","=HYPERLINK(""Frames_for_Analysis/218_20250730_0001_R_2509.jpg"",""218_20250730_0001_R_2509.jpg"")","",""
218,219,145.753154378834,-16.8663222083634,"","=HYPERLINK(""Frames_for_Analysis/219_20250730_0001_R_2506.jpg"",""219_20250730_0001_R_2506.jpg"")","",""
219,220,145.753180191699,-16.866404550154,"50","=HYPERLINK(""Frames_for_Analysis/220_20250730_0001_R_2503.jpg"",""220_20250730_0001_R_2503.jpg"")","",""
220,221,145.753200778712,-16.866488208739,"","=HYPERLINK(""Frames_for_Analysis/221_20250730_0001_R_2501.jpg"",""221_20250730_0001_R_2501.jpg"")","",""
221,222,145.753220687281,-16.8665720382441,"","=HYPERLINK(""Frames_for_Analysis/222_20250730_0001_R_2498.jpg"",""222_20250730_0001_R_2498.jpg"")","",""
222,223,145.753240595849,-16.866655867712,"","=HYPERLINK(""Frames_for_Analysis/223_20250730_0001_R_2496.jpg"",""223_20250730_0001_R_2496.jpg"")","",""
223,224,145.753257853412,-16.866740229218,"","=HYPERLINK(""Frames_for_Analysis/224_20250730_0001_R_2494.jpg"",""224_20250730_0001_R_2494.jpg"")","",""
224,225,145.753274817884,-16.8668246495114,"50","=HYPERLINK(""Frames_for_Analysis/225_20250730_0001_R_2491.jpg"",""225_20250730_0001_R_2491.jpg"")","",""
225,226,145.753291782357,-16.8669090697671,"","=HYPERLINK(""Frames_for_Analysis/226_20250730_0001_R_2488.jpg"",""226_20250730_0001_R_2488.jpg"")","",""
226,227,145.753301997789,-16.8669941053771,"","=HYPERLINK(""Frames_for_Analysis/227_20250730_0001_R_2485.jpg"",""227_20250730_0001_R_2485.jpg"")","",""
227,228,145.753301997789,-16.8670800724133,"","=HYPERLINK(""Frames_for_Analysis/228_20250730_0001_R_2483.jpg"",""228_20250730_0001_R_2483.jpg"")","",""
228,229,145.753313972954,-16.8671652249742,"","=HYPERLINK(""Frames_for_Analysis/229_20250730_0001_R_2480.jpg"",""229_20250730_0001_R_2480.jpg"")","",""
229,230,145.753326677045,-16.867250327922,"50","=HYPERLINK(""Frames_for_Analysis/230_20250730_0001_R_2477.jpg"",""230_20250730_0001_R_2477.jpg"")","",""
230,231,145.753339381136,-16.8673354308316,"","=HYPERLINK(""Frames_for_Analysis/231_20250730_0001_R_2475.jpg"",""231_20250730_0001_R_2475.jpg"")","",""
231,232,145.753352085227,-16.8674205337028,"","=HYPERLINK(""Frames_for_Analysis/232_20250730_0001_R_2472.jpg"",""232_20250730_0001_R_2472.jpg"")","",""
232,233,145.753361417795,-16.8675058658341,"","=HYPERLINK(""Frames_for_Analysis/233_20250730_0001_R_2470.jpg"",""233_20250730_0001_R_2470.jpg"")","",""
233,234,145.753361417795,-16.8675918326375,"","=HYPERLINK(""Frames_for_Analysis/234_20250730_0001_R_2467.jpg"",""234_20250730_0001_R_2467.jpg"")","",""
234,235,145.753361417795,-16.8676777994018,"50","=HYPERLINK(""Frames_for_Analysis/235_20250730_0001_R_2464.jpg"",""235_20250730_0001_R_2464.jpg"")","",""
235,236,145.753361417795,-16.867763766127,"","=HYPERLINK(""Frames_for_Analysis/236_20250730_0001_R_2462.jpg"",""236_20250730_0001_R_2462.jpg"")","",""
236,237,145.753354538061,-16.8678493681749,"","=HYPERLINK(""Frames_for_Analysis/237_20250730_0001_R_2459.jpg"",""237_20250730_0001_R_2459.jpg"")","",""
237,238,145.753344617918,-16.8679348090368,"","=HYPERLINK(""Frames_for_Analysis/238_20250730_0001_R_2456.jpg"",""238_20250730_0001_R_2456.jpg"")","",""
238,239,145.753334697774,-16.8680202498602,"","=HYPERLINK(""Frames_for_Analysis/239_20250730_0001_R_2454.jpg"",""239_20250730_0001_R_2454.jpg"")","",""
239,240,145.753324777631,-16.8681056906449,"50","=HYPERLINK(""Frames_for_Analysis/240_20250730_0001_R_2451.jpg"",""240_20250730_0001_R_2451.jpg"")","",""
240,241,145.753314857488,-16.868191131391,"","=HYPERLINK(""Frames_for_Analysis/241_20250730_0001_R_2448.jpg"",""241_20250730_0001_R_2448.jpg"")","",""
241,242,145.753301747926,-16.8682761714675,"","=HYPERLINK(""Frames_for_Analysis/242_20250730_0001_R_2446.jpg"",""242_20250730_0001_R_2446.jpg"")","",""
242,243,145.753288290663,-16.8683611678301,"","=HYPERLINK(""Frames_for_Analysis/243_20250730_0001_R_2443.jpg"",""243_20250730_0001_R_2443.jpg"")","",""
243,244,145.753274833399,-16.8684461641545,"","=HYPERLINK(""Frames_for_Analysis/244_20250730_0001_R_2441.jpg"",""244_20250730_0001_R_2441.jpg"")","",""
244,245,145.753261376135,-16.8685311604406,"50","=HYPERLINK(""Frames_for_Analysis/245_20250730_0001_R_2438.jpg"",""245_20250730_0001_R_2438.jpg"")","",""
245,246,145.753242771736,-16.8686151034242,"","=HYPERLINK(""Frames_for_Analysis/246_20250730_0001_R_2435.jpg"",""246_20250730_0001_R_2435.jpg"")","",""
246,247,145.753218728873,-16.8686979334919,"","=HYPERLINK(""Frames_for_Analysis/247_20250730_0001_R_2433.jpg"",""247_20250730_0001_R_2433.jpg"")","",""
247,248,145.75319468601,-16.8687807635233,"","=HYPERLINK(""Frames_for_Analysis/248_20250730_0001_R_2430.jpg"",""248_20250730_0001_R_2430.jpg"")","",""
248,249,145.753170643147,-16.8688635935183,"","=HYPERLINK(""Frames_for_Analysis/249_20250730_0001_R_2427.jpg"",""249_20250730_0001_R_2427.jpg"")","",""
249,250,145.753146600284,-16.8689464234771,"50","=HYPERLINK(""Frames_for_Analysis/250_20250730_0001_R_2425.jpg"",""250_20250730_0001_R_2425.jpg"")","",""
250,251,145.753113791857,-16.8690260259119,"","=HYPERLINK(""Frames_for_Analysis/251_20250730_0001_R_2422.jpg"",""251_20250730_0001_R_2422.jpg"")","",""
251,252,145.753073618033,-16.8691029163687,"","=HYPERLINK(""Frames_for_Analysis/252_20250730_0001_R_2420.jpg"",""252_20250730_0001_R_2420.jpg"")","",""
252,253,145.753033444209,-16.8691798067944,"","=HYPERLINK(""Frames_for_Analysis/253_20250730_0001_R_2417.jpg"",""253_20250730_0001_R_2417.jpg"")","",""
253,254,145.752993270385,-16.8692566971886,"","=HYPERLINK(""Frames_for_Analysis/254_20250730_0001_R_2415.jpg"",""254_20250730_0001_R_2415.jpg"")","",""
254,255,145.75295309656,-16.8693335875517,"50","=HYPERLINK(""Frames_for_Analysis/255_20250730_0001_R_2413.jpg"",""255_20250730_0001_R_2413.jpg"")","",""
255,256,145.752916300024,-16.869411991653,"","=HYPERLINK(""Frames_for_Analysis/256_20250730_0001_R_2410.jpg"",""256_20250730_0001_R_2410.jpg"")","",""
256,257,145.752880293756,-16.8694907499355,"","=HYPERLINK(""Frames_for_Analysis/257_20250730_0001_R_2408.jpg"",""257_20250730_0001_R_2408.jpg"")","",""
257,258,145.75283053047,-16.8695605226479,"","=HYPERLINK(""Frames_for_Analysis/258_20250730_0001_R_2405.jpg"",""258_20250730_0001_R_2405.jpg"")","",""
258,259,145.752767009926,-16.8696213096414,"","=HYPERLINK(""Frames_for_Analysis/259_20250730_0001_R_2403.jpg"",""259_20250730_0001_R_2403.jpg"")","",""
259,260,145.752688993076,-16.8696623584637,"50","=HYPERLINK(""Frames_for_Analysis/260_20250730_0001_R_2400.jpg"",""260_20250730_0001_R_2400.jpg"")","",""
260,261,145.752607711854,-16.8696989625114,"","=HYPERLINK(""Frames_for_Analysis/261_20250730_0001_R_2398.jpg"",""261_20250730_0001_R_2398.jpg"")","",""
261,262,145.752526430632,-16.8697355665519,"","=HYPERLINK(""Frames_for_Analysis/262_20250730_0001_R_2395.jpg"",""262_20250730_0001_R_2395.jpg"")","",""
262,263,145.75244514941,-16.8697721705854,"","=HYPERLINK(""Frames_for_Analysis/263_20250730_0001_R_2393.jpg"",""263_20250730_0001_R_2393.jpg"")","",""
263,264,145.752363868188,-16.8698087746118,"","=HYPERLINK(""Frames_for_Analysis/264_20250730_0001_R_2390.jpg"",""264_20250730_0001_R_2390.jpg"")","",""
264,265,145.752285519934,-16.8698507494134,"50","=HYPERLINK(""Frames_for_Analysis/265_20250730_0001_R_2388.jpg"",""265_20250730_0001_R_2388.jpg"")","",""
265,266,145.752207709181,-16.8698937084635,"","=HYPERLINK(""Frames_for_Analysis/266_20250730_0001_R_2385.jpg"",""266_20250730_0001_R_2385.jpg"")","",""
266,267,145.752129898428,-16.8699366675038,"","=HYPERLINK(""Frames_for_Analysis/267_20250730_0001_R_2382.jpg"",""267_20250730_0001_R_2382.jpg"")","",""
267,268,145.752052087675,-16.8699796265343,"","=HYPERLINK(""Frames_for_Analysis/268_20250730_0001_R_2379.jpg"",""268_20250730_0001_R_2379.jpg"")","",""
268,269,145.751971396926,-16.8700173410452,"","=HYPERLINK(""Frames_for_Analysis/269_20250730_0001_R_2377.jpg"",""269_20250730_0001_R_2377.jpg"")","",""
269,270,145.751890291578,-16.87005430056,"50","=HYPERLINK(""Frames_for_Analysis/270_20250730_0001_R_2374.jpg"",""270_20250730_0001_R_2374.jpg"")","",""
270,271,145.751809186231,-16.8700912600675,"","=HYPERLINK(""Frames_for_Analysis/271_20250730_0001_R_2372.jpg"",""271_20250730_0001_R_2372.jpg"")","",""
271,272,145.751727296647,-16.8701265888561,"","=HYPERLINK(""Frames_for_Analysis/272_20250730_0001_R_2369.jpg"",""272_20250730_0001_R_2369.jpg"")","",""
272,273,145.751645207471,-16.8701615026137,"","=HYPERLINK(""Frames_for_Analysis/273_20250730_0001_R_2366.jpg"",""273_20250730_0001_R_2366.jpg"")","",""
273,274,145.751563451408,-16.8701970918486,"","=HYPERLINK(""Frames_for_Analysis/274_20250730_0001_R_2364.jpg"",""274_20250730_0001_R_2364.jpg"")","",""
274,275,145.751483103726,-16.8702355369814,"50","=HYPERLINK(""Frames_for_Analysis/275_20250730_0001_R_2362.jpg"",""275_20250730_0001_R_2362.jpg"")","",""
275,276,145.751402756044,-16.8702739821063,"","=HYPERLINK(""Frames_for_Analysis/276_20250730_0001_R_2359.jpg"",""276_20250730_0001_R_2359.jpg"")","",""
276,277,145.751314864906,-16.8702868609741,"","=HYPERLINK(""Frames_for_Analysis/277_20250730_0001_R_2357.jpg"",""277_20250730_0001_R_2357.jpg"")","",""
277,278,145.751225371081,-16.8702943080208,"","=HYPERLINK(""Frames_for_Analysis/278_20250730_0001_R_2354.jpg"",""278_20250730_0001_R_2354.jpg"")","",""
278,279,145.751135877255,-16.8703017550672,"","=HYPERLINK(""Frames_for_Analysis/279_20250730_0001_R_2351.jpg"",""279_20250730_0001_R_2351.jpg"")","",""
279,280,145.751048189932,-16.8702873976672,"50","=HYPERLINK(""Frames_for_Analysis/280_20250730_0001_R_2349.jpg"",""280_20250730_0001_R_2349.jpg"")","",""
280,281,145.750959384389,-16.8702764026207,"","=HYPERLINK(""Frames_for_Analysis/281_20250730_0001_R_2346.jpg"",""281_20250730_0001_R_2346.jpg"")","",""
281,282,145.750869798313,-16.8702700520578,"","=HYPERLINK(""Frames_for_Analysis/282_20250730_0001_R_2343.jpg"",""282_20250730_0001_R_2343.jpg"")","",""
282,283,145.750780212238,-16.8702637014947,"","=HYPERLINK(""Frames_for_Analysis/283_20250730_0001_R_2341.jpg"",""283_20250730_0001_R_2341.jpg"")","",""
283,284,145.750690609741,-16.8702583239236,"","=HYPERLINK(""Frames_for_Analysis/284_20250730_0001_R_2338.jpg"",""284_20250730_0001_R_2338.jpg"")","",""
284,285,145.750600856094,-16.8702619028061,"50","=HYPERLINK(""Frames_for_Analysis/285_20250730_0001_R_2335.jpg"",""285_20250730_0001_R_2335.jpg"")","",""
285,286,145.750511102447,-16.8702654816885,"","=HYPERLINK(""Frames_for_Analysis/286_20250730_0001_R_2332.jpg"",""286_20250730_0001_R_2332.jpg"")","",""
286,287,145.7504213488,-16.8702690605708,"","=HYPERLINK(""Frames_for_Analysis/287_20250730_0001_R_2329.jpg"",""287_20250730_0001_R_2329.jpg"")","",""
287,288,145.750331595153,-16.870272639453,"","=HYPERLINK(""Frames_for_Analysis/288_20250730_0001_R_2327.jpg"",""288_20250730_0001_R_2327.jpg"")","",""
288,289,145.750241841506,-16.8702762183352,"","=HYPERLINK(""Frames_for_Analysis/289_20250730_0001_R_2324.jpg"",""289_20250730_0001_R_2324.jpg"")","",""
289,290,145.750152087858,-16.8702797972174,"50","=HYPERLINK(""Frames_for_Analysis/290_20250730_0001_R_2321.jpg"",""290_20250730_0001_R_2321.jpg"")","",""
290,291,145.750062276387,-16.87028071888,"","=HYPERLINK(""Frames_for_Analysis/291_20250730_0001_R_2319.jpg"",""291_20250730_0001_R_2319.jpg"")","",""
291,292,145.749972444858,-16.87028071888,"","=HYPERLINK(""Frames_for_Analysis/292_20250730_0001_R_2316.jpg"",""292_20250730_0001_R_2316.jpg"")","",""
292,293,145.74988261333,-16.87028071888,"","=HYPERLINK(""Frames_for_Analysis/293_20250730_0001_R_2313.jpg"",""293_20250730_0001_R_2313.jpg"")","",""
293,294,145.749792781801,-16.87028071888,"","=HYPERLINK(""Frames_for_Analysis/294_20250730_0001_R_2311.jpg"",""294_20250730_0001_R_2311.jpg"")","",""
294,295,145.749703085632,-16.8702765698519,"50","=HYPERLINK(""Frames_for_Analysis/295_20250730_0001_R_2308.jpg"",""295_20250730_0001_R_2308.jpg"")","",""
295,296,145.749613429052,-16.8702712073342,"","=HYPERLINK(""Frames_for_Analysis/296_20250730_0001_R_2306.jpg"",""296_20250730_0001_R_2306.jpg"")","",""
296,297,145.749524494836,-16.8702598999332,"","=HYPERLINK(""Frames_for_Analysis/297_20250730_0001_R_2303.jpg"",""297_20250730_0001_R_2303.jpg"")","",""
297,298,145.749435944634,-16.8702454321921,"","=HYPERLINK(""Frames_for_Analysis/298_20250730_0001_R_2300.jpg"",""298_20250730_0001_R_2300.jpg"")","",""
298,299,145.749347394431,-16.8702309644498,"","=HYPERLINK(""Frames_for_Analysis/299_20250730_0001_R_2297.jpg"",""299_20250730_0001_R_2297.jpg"")","",""
